N,ave_k,sample,susceptible neighbours,S at time of sample,num 1s,num 2s,num 3s,num 4s,num 5 or more
49643.0,5.020365409020406,0.01,1975.0,48978.0,1945.0,30.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4539.0,47863.0,4304.0,227.0,7.0,1.0,0.0
49643.0,5.020365409020406,0.05,8241.0,46084.0,7491.0,702.0,43.0,5.0,0.0
49643.0,5.020365409020406,0.075,11295.0,44264.0,9791.0,1369.0,125.0,9.0,1.0
49643.0,5.020365409020406,0.1,13633.0,42341.0,11251.0,2077.0,275.0,30.0,0.0
49643.0,5.020365409020406,0.125,15471.0,40364.0,12063.0,2875.0,475.0,51.0,7.0
49643.0,5.020365409020406,0.15,16589.0,38225.0,12269.0,3553.0,666.0,93.0,8.0
49643.0,5.020365409020406,0.01,1879.0,49076.0,1838.0,40.0,1.0,0.0,0.0
49643.0,5.020365409020406,0.025,4548.0,48222.0,4315.0,226.0,6.0,1.0,0.0
49643.0,5.020365409020406,0.05,8334.0,46710.0,7581.0,706.0,46.0,1.0,0.0
49643.0,5.020365409020406,0.075,11493.0,45173.0,9908.0,1433.0,143.0,9.0,0.0
49643.0,5.020365409020406,0.1,14106.0,43657.0,11577.0,2198.0,306.0,23.0,2.0
49643.0,5.020365409020406,0.125,16187.0,42104.0,12687.0,2999.0,448.0,44.0,9.0
49643.0,5.020365409020406,0.15,17881.0,40576.0,13288.0,3797.0,705.0,81.0,10.0
49643.0,5.020365409020406,0.01,1862.0,49022.0,1823.0,39.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4505.0,48092.0,4295.0,205.0,5.0,0.0,0.0
49643.0,5.020365409020406,0.05,8418.0,46548.0,7614.0,754.0,47.0,3.0,0.0
49643.0,5.020365409020406,0.075,11635.0,44959.0,9986.0,1491.0,150.0,8.0,0.0
49643.0,5.020365409020406,0.1,14197.0,43400.0,11535.0,2318.0,319.0,23.0,2.0
49643.0,5.020365409020406,0.125,16245.0,41801.0,12618.0,3043.0,525.0,53.0,6.0
49643.0,5.020365409020406,0.15,17835.0,40162.0,13121.0,3830.0,749.0,120.0,15.0
49643.0,5.020365409020406,0.01,1929.0,49095.0,1890.0,39.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4543.0,48256.0,4313.0,224.0,6.0,0.0,0.0
49643.0,5.020365409020406,0.05,8454.0,46853.0,7637.0,768.0,46.0,3.0,0.0
49643.0,5.020365409020406,0.075,11627.0,45442.0,10005.0,1456.0,153.0,13.0,0.0
49643.0,5.020365409020406,0.1,14315.0,44028.0,11755.0,2256.0,275.0,27.0,2.0
49643.0,5.020365409020406,0.125,16522.0,42576.0,12962.0,3014.0,488.0,52.0,6.0
49643.0,5.020365409020406,0.15,18295.0,41150.0,13621.0,3816.0,755.0,91.0,12.0
49643.0,5.020365409020406,0.01,1879.0,49073.0,1844.0,35.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4490.0,48200.0,4282.0,199.0,9.0,0.0,0.0
49643.0,5.020365409020406,0.05,8383.0,46775.0,7560.0,772.0,48.0,3.0,0.0
49643.0,5.020365409020406,0.075,11586.0,45336.0,9927.0,1493.0,153.0,13.0,0.0
49643.0,5.020365409020406,0.1,14417.0,43906.0,11738.0,2346.0,295.0,36.0,2.0
49643.0,5.020365409020406,0.125,16628.0,42467.0,12928.0,3120.0,504.0,73.0,3.0
49643.0,5.020365409020406,0.15,18245.0,40961.0,13506.0,3862.0,759.0,107.0,11.0
49643.0,5.020365409020406,0.01,1915.0,49024.0,1874.0,41.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4480.0,48059.0,4216.0,256.0,8.0,0.0,0.0
49643.0,5.020365409020406,0.05,8370.0,46447.0,7588.0,723.0,57.0,2.0,0.0
49643.0,5.020365409020406,0.075,11511.0,44851.0,9916.0,1430.0,154.0,11.0,0.0
49643.0,5.020365409020406,0.1,13906.0,43176.0,11394.0,2189.0,288.0,31.0,4.0
49643.0,5.020365409020406,0.125,15950.0,41478.0,12455.0,2944.0,490.0,53.0,8.0
49643.0,5.020365409020406,0.15,17463.0,39780.0,12970.0,3649.0,728.0,100.0,16.0
49643.0,5.020365409020406,0.01,1932.0,49085.0,1901.0,30.0,1.0,0.0,0.0
49643.0,5.020365409020406,0.025,4609.0,48232.0,4403.0,200.0,6.0,0.0,0.0
49643.0,5.020365409020406,0.05,8464.0,46834.0,7642.0,771.0,49.0,2.0,0.0
49643.0,5.020365409020406,0.075,11632.0,45402.0,9971.0,1511.0,136.0,14.0,0.0
49643.0,5.020365409020406,0.1,14335.0,43984.0,11689.0,2286.0,328.0,29.0,3.0
49643.0,5.020365409020406,0.125,16515.0,42558.0,12865.0,3060.0,527.0,59.0,4.0
49643.0,5.020365409020406,0.15,18259.0,41129.0,13528.0,3837.0,783.0,104.0,7.0
49643.0,5.020365409020406,0.01,1987.0,49083.0,1948.0,38.0,1.0,0.0,0.0
49643.0,5.020365409020406,0.025,4553.0,48218.0,4321.0,221.0,11.0,0.0,0.0
49643.0,5.020365409020406,0.05,8503.0,46767.0,7686.0,775.0,38.0,4.0,0.0
49643.0,5.020365409020406,0.075,11633.0,45318.0,9982.0,1488.0,152.0,9.0,2.0
49643.0,5.020365409020406,0.1,14230.0,43837.0,11569.0,2331.0,310.0,18.0,2.0
49643.0,5.020365409020406,0.125,16526.0,42383.0,12855.0,3080.0,535.0,49.0,7.0
49643.0,5.020365409020406,0.15,18120.0,40902.0,13351.0,3865.0,781.0,109.0,14.0
49643.0,5.020365409020406,0.01,1967.0,48913.0,1929.0,38.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4571.0,47869.0,4328.0,237.0,6.0,0.0,0.0
49643.0,5.020365409020406,0.05,8326.0,46023.0,7542.0,736.0,46.0,2.0,0.0
49643.0,5.020365409020406,0.075,11370.0,44129.0,9860.0,1368.0,137.0,5.0,0.0
49643.0,5.020365409020406,0.1,13614.0,42099.0,11112.0,2190.0,291.0,18.0,3.0
49643.0,5.020365409020406,0.125,15385.0,40012.0,11965.0,2895.0,470.0,41.0,14.0
49643.0,5.020365409020406,0.15,16598.0,37863.0,12390.0,3432.0,675.0,92.0,9.0
49643.0,5.020365409020406,0.01,1942.0,48907.0,1905.0,35.0,2.0,0.0,0.0
49643.0,5.020365409020406,0.025,4463.0,47723.0,4251.0,204.0,8.0,0.0,0.0
49643.0,5.020365409020406,0.05,8244.0,45823.0,7480.0,723.0,40.0,1.0,0.0
49643.0,5.020365409020406,0.075,11139.0,43967.0,9646.0,1346.0,137.0,9.0,1.0
49643.0,5.020365409020406,0.1,13678.0,42098.0,11272.0,2134.0,255.0,16.0,1.0
49643.0,5.020365409020406,0.125,15424.0,40066.0,12120.0,2796.0,459.0,41.0,8.0
49643.0,5.020365409020406,0.15,16635.0,37959.0,12347.0,3543.0,649.0,89.0,7.0
49643.0,5.020365409020406,0.01,1953.0,49091.0,1906.0,47.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4573.0,48257.0,4337.0,229.0,7.0,0.0,0.0
49643.0,5.020365409020406,0.05,8455.0,46817.0,7643.0,758.0,53.0,1.0,0.0
49643.0,5.020365409020406,0.075,11676.0,45387.0,10118.0,1408.0,143.0,6.0,1.0
49643.0,5.020365409020406,0.1,14311.0,43963.0,11769.0,2219.0,296.0,21.0,6.0
49643.0,5.020365409020406,0.125,16369.0,42499.0,12802.0,2958.0,531.0,67.0,11.0
49643.0,5.020365409020406,0.15,18096.0,41000.0,13459.0,3772.0,748.0,103.0,14.0
49643.0,5.020365409020406,0.01,1993.0,49002.0,1968.0,24.0,1.0,0.0,0.0
49643.0,5.020365409020406,0.025,4483.0,47979.0,4234.0,244.0,4.0,0.0,1.0
49643.0,5.020365409020406,0.05,8380.0,46230.0,7578.0,751.0,49.0,2.0,0.0
49643.0,5.020365409020406,0.075,11483.0,44416.0,9829.0,1494.0,148.0,12.0,0.0
49643.0,5.020365409020406,0.1,13701.0,42571.0,11150.0,2199.0,317.0,33.0,2.0
49643.0,5.020365409020406,0.125,15666.0,40703.0,12215.0,2910.0,476.0,60.0,5.0
49643.0,5.020365409020406,0.15,17116.0,38732.0,12684.0,3622.0,691.0,100.0,19.0
49643.0,5.020365409020406,0.01,1953.0,49112.0,1911.0,42.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4649.0,48280.0,4394.0,249.0,6.0,0.0,0.0
49643.0,5.020365409020406,0.05,8516.0,46885.0,7734.0,728.0,53.0,1.0,0.0
49643.0,5.020365409020406,0.075,11715.0,45498.0,10138.0,1437.0,132.0,7.0,1.0
49643.0,5.020365409020406,0.1,14320.0,44098.0,11773.0,2263.0,255.0,28.0,1.0
49643.0,5.020365409020406,0.125,16589.0,42674.0,12934.0,3135.0,466.0,52.0,2.0
49643.0,5.020365409020406,0.15,18323.0,41246.0,13523.0,3956.0,732.0,101.0,11.0
49643.0,5.020365409020406,0.01,1819.0,48831.0,1781.0,38.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4417.0,47649.0,4198.0,212.0,7.0,0.0,0.0
49643.0,5.020365409020406,0.05,8149.0,45540.0,7338.0,760.0,51.0,0.0,0.0
49643.0,5.020365409020406,0.075,10940.0,43351.0,9418.0,1374.0,140.0,8.0,0.0
49643.0,5.020365409020406,0.1,13142.0,41087.0,10784.0,2079.0,246.0,31.0,2.0
49643.0,5.020365409020406,0.125,14736.0,38740.0,11576.0,2725.0,382.0,46.0,7.0
49643.0,5.020365409020406,0.15,15679.0,36274.0,11648.0,3272.0,675.0,77.0,7.0
49643.0,5.020365409020406,0.01,1980.0,49082.0,1951.0,29.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4598.0,48223.0,4400.0,195.0,3.0,0.0,0.0
49643.0,5.020365409020406,0.05,8511.0,46799.0,7764.0,701.0,45.0,1.0,0.0
49643.0,5.020365409020406,0.075,11685.0,45372.0,10015.0,1512.0,150.0,8.0,0.0
49643.0,5.020365409020406,0.1,14242.0,43905.0,11541.0,2365.0,309.0,27.0,0.0
49643.0,5.020365409020406,0.125,16480.0,42457.0,12705.0,3213.0,500.0,55.0,7.0
49643.0,5.020365409020406,0.15,18135.0,40958.0,13314.0,3972.0,719.0,112.0,18.0
49643.0,5.020365409020406,0.01,1859.0,49051.0,1828.0,31.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4476.0,48166.0,4283.0,186.0,7.0,0.0,0.0
49643.0,5.020365409020406,0.05,8309.0,46698.0,7491.0,761.0,55.0,2.0,0.0
49643.0,5.020365409020406,0.075,11622.0,45269.0,9996.0,1467.0,146.0,12.0,1.0
49643.0,5.020365409020406,0.1,14198.0,43794.0,11499.0,2364.0,304.0,28.0,3.0
49643.0,5.020365409020406,0.125,16424.0,42290.0,12744.0,3115.0,500.0,61.0,4.0
49643.0,5.020365409020406,0.15,18057.0,40803.0,13324.0,3889.0,726.0,107.0,11.0
49643.0,5.020365409020406,0.01,1911.0,49082.0,1869.0,42.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4540.0,48226.0,4319.0,218.0,3.0,0.0,0.0
49643.0,5.020365409020406,0.05,8491.0,46791.0,7652.0,788.0,49.0,1.0,1.0
49643.0,5.020365409020406,0.075,11817.0,45348.0,10156.0,1514.0,132.0,14.0,1.0
49643.0,5.020365409020406,0.1,14354.0,43890.0,11744.0,2255.0,314.0,39.0,2.0
49643.0,5.020365409020406,0.125,16423.0,42466.0,12816.0,3001.0,524.0,76.0,6.0
49643.0,5.020365409020406,0.15,18144.0,41002.0,13409.0,3863.0,729.0,132.0,11.0
49643.0,5.020365409020406,0.01,1853.0,48916.0,1828.0,25.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4479.0,47768.0,4279.0,192.0,7.0,1.0,0.0
49643.0,5.020365409020406,0.05,8064.0,45783.0,7299.0,707.0,52.0,6.0,0.0
49643.0,5.020365409020406,0.075,11114.0,43910.0,9557.0,1400.0,140.0,17.0,0.0
49643.0,5.020365409020406,0.1,13503.0,41928.0,11088.0,2145.0,234.0,30.0,6.0
49643.0,5.020365409020406,0.125,15288.0,39809.0,11878.0,2912.0,428.0,62.0,8.0
49643.0,5.020365409020406,0.15,16536.0,37630.0,12249.0,3545.0,646.0,91.0,5.0
49643.0,5.020365409020406,0.01,1871.0,49060.0,1831.0,40.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4491.0,48183.0,4272.0,209.0,10.0,0.0,0.0
49643.0,5.020365409020406,0.05,8405.0,46717.0,7573.0,783.0,46.0,2.0,1.0
49643.0,5.020365409020406,0.075,11595.0,45252.0,9935.0,1514.0,134.0,11.0,1.0
49643.0,5.020365409020406,0.1,14152.0,43787.0,11560.0,2269.0,295.0,26.0,2.0
49643.0,5.020365409020406,0.125,16186.0,42282.0,12568.0,3068.0,481.0,61.0,8.0
49643.0,5.020365409020406,0.15,17963.0,40749.0,13271.0,3814.0,755.0,106.0,17.0
49643.0,5.020365409020406,0.01,1958.0,49073.0,1921.0,37.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4670.0,48232.0,4434.0,227.0,9.0,0.0,0.0
49643.0,5.020365409020406,0.05,8392.0,46763.0,7577.0,765.0,46.0,4.0,0.0
49643.0,5.020365409020406,0.075,11636.0,45255.0,10045.0,1431.0,154.0,6.0,0.0
49643.0,5.020365409020406,0.1,14379.0,43803.0,11771.0,2302.0,273.0,30.0,3.0
49643.0,5.020365409020406,0.125,16546.0,42324.0,12864.0,3115.0,496.0,66.0,5.0
49643.0,5.020365409020406,0.15,18264.0,40800.0,13525.0,3883.0,734.0,110.0,12.0
49643.0,5.020365409020406,0.01,1923.0,49035.0,1889.0,33.0,1.0,0.0,0.0
49643.0,5.020365409020406,0.025,4578.0,48135.0,4369.0,198.0,11.0,0.0,0.0
49643.0,5.020365409020406,0.05,8435.0,46599.0,7639.0,741.0,54.0,1.0,0.0
49643.0,5.020365409020406,0.075,11574.0,45030.0,9935.0,1466.0,158.0,15.0,0.0
49643.0,5.020365409020406,0.1,14090.0,43474.0,11435.0,2315.0,306.0,32.0,2.0
49643.0,5.020365409020406,0.125,16038.0,41814.0,12413.0,3064.0,496.0,62.0,3.0
49643.0,5.020365409020406,0.15,17612.0,40222.0,13007.0,3779.0,699.0,120.0,7.0
49643.0,5.020365409020406,0.01,1942.0,49074.0,1904.0,37.0,1.0,0.0,0.0
49643.0,5.020365409020406,0.025,4607.0,48197.0,4363.0,237.0,7.0,0.0,0.0
49643.0,5.020365409020406,0.05,8521.0,46742.0,7728.0,729.0,61.0,3.0,0.0
49643.0,5.020365409020406,0.075,11619.0,45302.0,10088.0,1367.0,148.0,14.0,2.0
49643.0,5.020365409020406,0.1,14187.0,43818.0,11640.0,2250.0,267.0,26.0,4.0
49643.0,5.020365409020406,0.125,16387.0,42339.0,12794.0,3022.0,499.0,65.0,7.0
49643.0,5.020365409020406,0.15,18093.0,40858.0,13425.0,3808.0,731.0,109.0,20.0
49643.0,5.020365409020406,0.01,1984.0,49091.0,1948.0,36.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4632.0,48251.0,4368.0,253.0,11.0,0.0,0.0
49643.0,5.020365409020406,0.05,8584.0,46869.0,7769.0,747.0,63.0,5.0,0.0
49643.0,5.020365409020406,0.075,11821.0,45463.0,10169.0,1496.0,141.0,14.0,1.0
49643.0,5.020365409020406,0.1,14447.0,44052.0,11872.0,2249.0,294.0,27.0,5.0
49643.0,5.020365409020406,0.125,16519.0,42640.0,12845.0,3114.0,495.0,62.0,3.0
49643.0,5.020365409020406,0.15,18292.0,41214.0,13553.0,3878.0,749.0,100.0,12.0
49643.0,5.020365409020406,0.01,1855.0,48948.0,1815.0,40.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4511.0,47907.0,4300.0,207.0,4.0,0.0,0.0
49643.0,5.020365409020406,0.05,8259.0,46062.0,7497.0,714.0,47.0,1.0,0.0
49643.0,5.020365409020406,0.075,11116.0,44186.0,9517.0,1440.0,146.0,12.0,1.0
49643.0,5.020365409020406,0.1,13600.0,42277.0,11124.0,2158.0,287.0,29.0,2.0
49643.0,5.020365409020406,0.125,15495.0,40333.0,12033.0,2960.0,448.0,47.0,7.0
49643.0,5.020365409020406,0.15,16809.0,38381.0,12554.0,3452.0,703.0,84.0,16.0
49643.0,5.020365409020406,0.01,1890.0,49082.0,1851.0,39.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4472.0,48268.0,4265.0,204.0,3.0,0.0,0.0
49643.0,5.020365409020406,0.05,8309.0,46867.0,7513.0,740.0,54.0,2.0,0.0
49643.0,5.020365409020406,0.075,11587.0,45456.0,9950.0,1483.0,141.0,13.0,0.0
49643.0,5.020365409020406,0.1,14220.0,44057.0,11614.0,2262.0,311.0,28.0,5.0
49643.0,5.020365409020406,0.125,16471.0,42666.0,12820.0,3076.0,501.0,64.0,10.0
49643.0,5.020365409020406,0.15,18165.0,41244.0,13424.0,3823.0,765.0,134.0,19.0
49643.0,5.020365409020406,0.01,1899.0,49007.0,1859.0,40.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4658.0,48069.0,4436.0,211.0,10.0,1.0,0.0
49643.0,5.020365409020406,0.05,8465.0,46398.0,7635.0,775.0,54.0,1.0,0.0
49643.0,5.020365409020406,0.075,11566.0,44736.0,10023.0,1372.0,159.0,10.0,2.0
49643.0,5.020365409020406,0.1,13998.0,43085.0,11541.0,2141.0,281.0,30.0,5.0
49643.0,5.020365409020406,0.125,15969.0,41298.0,12463.0,2969.0,462.0,65.0,10.0
49643.0,5.020365409020406,0.15,17434.0,39533.0,12912.0,3705.0,690.0,114.0,13.0
49643.0,5.020365409020406,0.01,1906.0,49073.0,1869.0,36.0,1.0,0.0,0.0
49643.0,5.020365409020406,0.025,4515.0,48243.0,4286.0,219.0,10.0,0.0,0.0
49643.0,5.020365409020406,0.05,8328.0,46813.0,7563.0,720.0,42.0,3.0,0.0
49643.0,5.020365409020406,0.075,11569.0,45383.0,10013.0,1406.0,141.0,9.0,0.0
49643.0,5.020365409020406,0.1,14219.0,43959.0,11631.0,2257.0,307.0,22.0,2.0
49643.0,5.020365409020406,0.125,16267.0,42516.0,12670.0,3046.0,488.0,56.0,7.0
49643.0,5.020365409020406,0.15,17880.0,41089.0,13200.0,3840.0,720.0,106.0,14.0
49643.0,5.020365409020406,0.01,1906.0,49015.0,1868.0,38.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4605.0,48042.0,4380.0,215.0,10.0,0.0,0.0
49643.0,5.020365409020406,0.05,8348.0,46485.0,7536.0,766.0,44.0,2.0,0.0
49643.0,5.020365409020406,0.075,11398.0,44868.0,9813.0,1434.0,139.0,11.0,1.0
49643.0,5.020365409020406,0.1,14012.0,43263.0,11389.0,2291.0,291.0,39.0,2.0
49643.0,5.020365409020406,0.125,16128.0,41657.0,12522.0,3060.0,471.0,67.0,8.0
49643.0,5.020365409020406,0.15,17669.0,40048.0,13071.0,3734.0,727.0,121.0,16.0
49643.0,5.020365409020406,0.01,1837.0,48931.0,1800.0,37.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4477.0,47894.0,4279.0,188.0,10.0,0.0,0.0
49643.0,5.020365409020406,0.05,8136.0,46166.0,7358.0,733.0,44.0,1.0,0.0
49643.0,5.020365409020406,0.075,11257.0,44399.0,9738.0,1381.0,128.0,10.0,0.0
49643.0,5.020365409020406,0.1,13798.0,42620.0,11378.0,2148.0,254.0,16.0,2.0
49643.0,5.020365409020406,0.125,15600.0,40733.0,12140.0,2951.0,444.0,58.0,7.0
49643.0,5.020365409020406,0.15,17044.0,38780.0,12639.0,3618.0,686.0,86.0,15.0
49643.0,5.020365409020406,0.01,1843.0,49059.0,1806.0,37.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4440.0,48179.0,4225.0,211.0,4.0,0.0,0.0
49643.0,5.020365409020406,0.05,8306.0,46697.0,7571.0,691.0,42.0,2.0,0.0
49643.0,5.020365409020406,0.075,11544.0,45238.0,9926.0,1467.0,145.0,5.0,1.0
49643.0,5.020365409020406,0.1,14221.0,43724.0,11675.0,2254.0,270.0,21.0,1.0
49643.0,5.020365409020406,0.125,16261.0,42262.0,12620.0,3102.0,481.0,53.0,5.0
49643.0,5.020365409020406,0.15,17974.0,40767.0,13259.0,3895.0,726.0,75.0,19.0
49643.0,5.020365409020406,0.01,1809.0,49087.0,1769.0,40.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4370.0,48255.0,4139.0,222.0,9.0,0.0,0.0
49643.0,5.020365409020406,0.05,8107.0,46836.0,7330.0,726.0,46.0,4.0,1.0
49643.0,5.020365409020406,0.075,11416.0,45442.0,9912.0,1353.0,136.0,14.0,1.0
49643.0,5.020365409020406,0.1,14113.0,44033.0,11571.0,2224.0,284.0,31.0,3.0
49643.0,5.020365409020406,0.125,16334.0,42649.0,12717.0,3075.0,482.0,50.0,10.0
49643.0,5.020365409020406,0.15,18119.0,41230.0,13480.0,3809.0,706.0,106.0,18.0
49643.0,5.020365409020406,0.01,1953.0,49069.0,1910.0,43.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4608.0,48203.0,4361.0,242.0,5.0,0.0,0.0
49643.0,5.020365409020406,0.05,8444.0,46749.0,7654.0,748.0,41.0,1.0,0.0
49643.0,5.020365409020406,0.075,11673.0,45288.0,10030.0,1492.0,147.0,4.0,0.0
49643.0,5.020365409020406,0.1,14283.0,43812.0,11639.0,2297.0,315.0,31.0,1.0
49643.0,5.020365409020406,0.125,16492.0,42365.0,12852.0,3076.0,505.0,57.0,2.0
49643.0,5.020365409020406,0.15,18139.0,40869.0,13407.0,3864.0,729.0,127.0,12.0
49643.0,5.020365409020406,0.01,1953.0,49087.0,1928.0,25.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4515.0,48245.0,4309.0,198.0,8.0,0.0,0.0
49643.0,5.020365409020406,0.05,8211.0,46824.0,7411.0,743.0,53.0,4.0,0.0
49643.0,5.020365409020406,0.075,11521.0,45404.0,9847.0,1516.0,148.0,10.0,0.0
49643.0,5.020365409020406,0.1,14229.0,43964.0,11607.0,2302.0,295.0,22.0,3.0
49643.0,5.020365409020406,0.125,16348.0,42559.0,12713.0,3053.0,509.0,63.0,10.0
49643.0,5.020365409020406,0.15,18148.0,41130.0,13400.0,3889.0,733.0,108.0,18.0
49643.0,5.020365409020406,0.01,1868.0,48741.0,1836.0,32.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4440.0,47469.0,4227.0,206.0,7.0,0.0,0.0
49643.0,5.020365409020406,0.05,8076.0,45293.0,7288.0,742.0,44.0,2.0,0.0
49643.0,5.020365409020406,0.075,10832.0,43088.0,9331.0,1361.0,124.0,16.0,0.0
49643.0,5.020365409020406,0.1,12975.0,40645.0,10668.0,2007.0,279.0,20.0,1.0
49643.0,5.020365409020406,0.125,14351.0,38183.0,11200.0,2680.0,412.0,52.0,7.0
49643.0,5.020365409020406,0.15,15233.0,35450.0,11407.0,3174.0,558.0,87.0,7.0
49643.0,5.020365409020406,0.01,1881.0,48912.0,1843.0,38.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4496.0,47798.0,4267.0,220.0,9.0,0.0,0.0
49643.0,5.020365409020406,0.05,8173.0,45948.0,7395.0,720.0,55.0,2.0,1.0
49643.0,5.020365409020406,0.075,11156.0,43919.0,9600.0,1383.0,162.0,10.0,1.0
49643.0,5.020365409020406,0.1,13484.0,41972.0,11077.0,2121.0,256.0,28.0,2.0
49643.0,5.020365409020406,0.125,15082.0,39951.0,11790.0,2753.0,478.0,55.0,6.0
49643.0,5.020365409020406,0.15,16301.0,37782.0,12108.0,3430.0,648.0,105.0,10.0
49643.0,5.020365409020406,0.01,2002.0,49081.0,1955.0,47.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4672.0,48230.0,4421.0,246.0,5.0,0.0,0.0
49643.0,5.020365409020406,0.05,8335.0,46771.0,7495.0,779.0,59.0,2.0,0.0
49643.0,5.020365409020406,0.075,11484.0,45337.0,9863.0,1476.0,137.0,8.0,0.0
49643.0,5.020365409020406,0.1,14106.0,43869.0,11518.0,2262.0,295.0,27.0,4.0
49643.0,5.020365409020406,0.125,16065.0,42420.0,12472.0,3031.0,494.0,60.0,8.0
49643.0,5.020365409020406,0.15,17888.0,40969.0,13214.0,3820.0,739.0,102.0,13.0
49643.0,5.020365409020406,0.01,1914.0,48888.0,1873.0,41.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4475.0,47739.0,4256.0,214.0,5.0,0.0,0.0
49643.0,5.020365409020406,0.05,8131.0,45769.0,7376.0,706.0,45.0,4.0,0.0
49643.0,5.020365409020406,0.075,11116.0,43836.0,9602.0,1374.0,128.0,10.0,2.0
49643.0,5.020365409020406,0.1,13374.0,41725.0,10989.0,2071.0,283.0,27.0,4.0
49643.0,5.020365409020406,0.125,14997.0,39457.0,11781.0,2701.0,446.0,62.0,7.0
49643.0,5.020365409020406,0.15,16096.0,37127.0,12014.0,3336.0,639.0,88.0,19.0
49643.0,5.020365409020406,0.01,1867.0,49094.0,1829.0,38.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4428.0,48220.0,4219.0,201.0,8.0,0.0,0.0
49643.0,5.020365409020406,0.05,8366.0,46788.0,7620.0,704.0,40.0,2.0,0.0
49643.0,5.020365409020406,0.075,11619.0,45366.0,10043.0,1437.0,123.0,15.0,1.0
49643.0,5.020365409020406,0.1,14315.0,43925.0,11737.0,2263.0,285.0,26.0,4.0
49643.0,5.020365409020406,0.125,16361.0,42476.0,12743.0,3079.0,487.0,46.0,6.0
49643.0,5.020365409020406,0.15,18150.0,41038.0,13505.0,3793.0,748.0,92.0,12.0
49643.0,5.020365409020406,0.01,1874.0,48892.0,1843.0,31.0,0.0,0.0,0.0
49643.0,5.020365409020406,0.025,4399.0,47727.0,4202.0,189.0,8.0,0.0,0.0
49643.0,5.020365409020406,0.05,8134.0,45894.0,7359.0,732.0,41.0,2.0,0.0
49643.0,5.020365409020406,0.075,11201.0,43968.0,9626.0,1425.0,138.0,12.0,0.0
49643.0,5.020365409020406,0.1,13667.0,42029.0,11143.0,2194.0,308.0,20.0,2.0
49643.0,5.020365409020406,0.125,15335.0,40143.0,11944.0,2863.0,467.0,52.0,9.0
49643.0,5.020365409020406,0.15,16630.0,38100.0,12345.0,3497.0,691.0,86.0,11.0
49643.0,5.020365409020406,0.01,1920.0,49072.0,1883.0,35.0,2.0,0.0,0.0
49643.0,5.020365409020406,0.025,4615.0,48218.0,4388.0,220.0,6.0,1.0,0.0
49643.0,5.020365409020406,0.05,8533.0,46780.0,7706.0,773.0,50.0,4.0,0.0
49643.0,5.020365409020406,0.075,11642.0,45341.0,10038.0,1453.0,140.0,11.0,0.0
49643.0,5.020365409020406,0.1,14324.0,43927.0,11740.0,2274.0,284.0,22.0,4.0
49643.0,5.020365409020406,0.125,16472.0,42466.0,12737.0,3185.0,486.0,55.0,9.0
49643.0,5.020365409020406,0.15,18200.0,41002.0,13436.0,3886.0,754.0,103.0,21.0
49643.0,5.020365409020406,0.01,1942.0,49066.0,1902.0,39.0,1.0,0.0,0.0
49643.0,5.020365409020406,0.025,4586.0,48176.0,4355.0,222.0,8.0,1.0,0.0
49643.0,5.020365409020406,0.05,8492.0,46677.0,7701.0,732.0,56.0,3.0,0.0
49643.0,5.020365409020406,0.075,11643.0,45174.0,10012.0,1460.0,163.0,6.0,2.0
49643.0,5.020365409020406,0.1,14282.0,43697.0,11635.0,2310.0,310.0,25.0,2.0
49643.0,5.020365409020406,0.125,16459.0,42183.0,12739.0,3138.0,514.0,57.0,11.0
49643.0,5.020365409020406,0.15,18127.0,40661.0,13321.0,3953.0,725.0,110.0,18.0
